x,y,spatial_cluster
5715.08056640625,18.565097808837887,2
6582.703125,39.32289123535156,4
7617.5947265625,29.02713203430175,4
8402.6103515625,27.534513473510746,4
9564.4658203125,33.163326263427734,1
14091.017578125,36.53269577026367,2
5561.94970703125,48.4441032409668,2
7441.94140625,34.889892578125,2
8270.03515625,29.663087844848633,2
686.2589111328125,39.50862884521484,2
1188.820068359375,41.745952606201165,2
3311.609619140625,29.5457706451416,2
4728.5732421875,31.288888931274418,1
4926.2177734375,27.915683746337887,1
8075.09814453125,26.27250480651855,4
8236.51171875,37.176544189453125,4
8905.9521484375,33.84696578979492,1
10990.4248046875,34.31047821044922,4
13548.3994140625,37.195098876953125,2
645.6180419921875,46.25,2
1971.8450927734375,28.52635955810547,2
2137.791748046875,37.10944747924805,2
7031.44873046875,40.71037292480469,4
8965.9228515625,41.488868713378906,1
12506.869140625,61.155555725097656,4
13853.4892578125,30.006109237670895,2
9253.708984375,31.52550506591797,4
9861.234375,38.40264892578125,1
10129.138671875,38.085308074951165,2
14252.755859375,44.269432067871094,1
632.0592651367188,44.12648391723633,2
6805.17626953125,51.7599983215332,4
8855.2666015625,30.864831924438477,2
11986.359375,39.9681510925293,5
13914.439453125,32.811073303222656,2
879.9671020507812,32.63374328613281,2
2400.414306640625,36.403934478759766,2
2573.60205078125,48.536762237548835,2
5683.6396484375,39.993934631347656,2
10455.1650390625,47.07233047485351,1
11364.8310546875,34.309329986572266,5
11813.390625,46.22849655151367,5
12907.8544921875,38.58778762817382,5
13640.05078125,36.59632873535156,2
928.1497802734376,41.275291442871094,2
1257.584228515625,35.1475715637207,2
2199.234375,52.30670547485351,2
3296.66845703125,43.579856872558594,4
3640.830322265625,41.11529541015625,1
10939.1328125,56.2601432800293,5
12201.5439453125,50.69923400878906,5
14132.2509765625,44.99592971801758,2
14192.2177734375,44.79490661621094,2
14293.1318359375,40.050926208496094,1
10031.4931640625,33.55752182006836,1
12246.814453125,48.686870574951165,5
12684.037109375,49.10129165649414,1
14413.9541015625,41.87542724609375,2
657.5797119140625,37.06376647949219,2
